"source","left_context","verb","right_context","korpus","gender","verbform","verbform_factor","korpus_factor","gender_factor"
"Poslední vlak do Istanbulu",", pane Arico , “ řekla roztřeseným hlasem , „","děkuji","vám za váš zájem . Je mi jasné , že","written","m","i","i","written","m"
"Poslední vlak do Istanbulu","lidí , jež považovala za přátele . „ Ach ,","děkuji",". Samozřejmě . “ „ Smím si vzít vaše pasy","written","m","i","i","written","m"
"Poslední vlak do Istanbulu","mi zavolat . “ „ Děkuji vám . Moc vám","děkuji",". “ „ Vyřiďte prosím uctivé pozdravy vašemu švagrovi a","written","m","i","i","written","m"
"Poslední vlak do Istanbulu","vás prosím , pane Kendere … Děkuji . Moc vám","děkuji",". “ Selva zavěsila , šla do kuchyně , pevně","written","m","i","i","written","m"
"Poslední vlak do Istanbulu","abychom vstoupili do války . Potvrdil jste má slova ,","děkuji",". “ Ani Mr . Eden se neudržel a rozesmál","written","m","i","i","written","m"
"Poslední vlak do Istanbulu","mademoiselle ? “ Margot téměř nadskočila . „ Ne ,","děkuji",". “ „ Mohu si zapálit , nebude vám to","written","m","i","i","written","m"
"Poslední vlak do Istanbulu",". “ „ Děkuji vám , madam , moc vám","děkuji",", vám i vašemu synkovi . “ Selva vzala Fazila","written","m","i","i","written","m"
"Poslední vlak do Istanbulu",", ještě se někdy setkáme . Všem vám ze srdce","děkuji",". “ Postupně všechny objal . Pak podal Asseovy housle","written","m","i","i","written","m"
"Poslední vlak do Istanbulu","se mnou vše , na co se pamatovala . Upřímně","děkuji","poradci Nadace 500 let panu Harrymu Ojalvovi za poskytnutí významných","written","m","i","i","written","m"
"Koncert bez básníka","řekl lodník . Vogeler vyskočil na břeh . „ Mockrát","děkuju",". “ „ Nejni zač . Šťasnou cestu . “","written","m","u","u","written","m"
"Koncert bez básníka","v životě . Vám a Vaší milé nevěstě ještě jednou","děkuji","za naplněné dny a týdny pohostinnosti a pro dnešek končím","written","m","i","i","written","m"
"Koncert bez básníka","konstrukcemi , nechávám nezodpovězeno . Stefanu Meyerovi z Oldenburgische Landschaftu","děkuji","za kontrolu pasáží v dialektu a Gerdu Oppermannovi ze Společnosti","written","m","i","i","written","m"
"Koncert bez básníka","Společnosti Heinricha Vogelera za jeden odkaz . Německému literárnímu fondu","děkuji","za udělení stipendia , jímž byl podpořen vznik této knihy","written","m","i","i","written","m"
"Koncert bez básníka","Borový , 1944 , str . 101 . Vřele také","děkuji","Radkovi Malému , který se zhostil překladu všech do češtiny","written","m","i","i","written","m"
"Koncert bez básníka",", 133 , 176 , 191 a 192 . Velmi","děkuji","i Tomáši Kafkovi , který se ujal překladu jedné strofy","written","m","i","i","written","m"
"Tulák","své jizvy a odkulhal ke dveřím . „ Ještě jednou","děkuju",", cizinče , “ usmál se , přičemž odhalil téměř","written","m","u","u","written","m"
"Tulák",", “ odpověděla strojeně . „ Tys mě zachránila ,","děkuju","ti ! Už jsem myslel , že tam umřu !","written","m","u","u","written","m"
"Tulák","Chápu , “ přikývl Ranař . „ A znovu ti","děkuju",". Jsem vážně rád , že ses rozhodla jít s","written","m","u","u","written","m"
"Tulák",", úleva a radost . „ Děkuju . Mockrát vám","děkuju","! Nečekal bych , že na to naše úspory budou","written","m","u","u","written","m"
"Tulák","mnozí pracují ve stínech jako knižní nindžové . Všem vám","děkuji","! Nakonec musím poděkovat své ženě Emmě , která si","written","m","i","i","written","m"
"Snuff","To nemusíš , “ odtušil . „ Ale moc ti","děkuju",". Jsi fakt hodná , Kajo . “ Takovýmito drobnými","written","m","u","u","written","m"
"Tiché dívky","se na Madeline a na její šatovky . Řekla „","děkuji","“ , dotkla se prsty ramínka , na opálených tvářích","written","m","i","i","written","m"
"Tiché dívky",", vydalo by to na další knihu . Zejména však","děkuji","své ženě . A jmenovitě bych chtěl poděkovat také svému","written","m","i","i","written","m"
"Klikař","už musím do kanceláře , ale ještě jednou vám předem","děkuji","! “ Sotva za úředníkem zaklaply dveře , do obchodu","written","m","i","i","written","m"
"Dívka, která si říkala Tuesday","se mnou vydrželi a navedli mě správným směrem . Dále","děkuji","těm , kteří si můj literární pokus přečetli a pomohli","written","m","i","i","written","m"
"Dívka, která si říkala Tuesday","a co je ještě důležitější , věřila Tuesday . Moc","děkuju",", Anne - Marie . Díky za všechny ty telefonáty","written","m","u","u","written","m"
"Dívka, která si říkala Tuesday",", kde se nebude mluvit tak sprostě . A samozřejmě","děkuji","vám všem , kteří si to přečtete . Stephen Williams","written","m","i","i","written","m"
"Hukot času","Najdeme vám nějakého lékaře . “ „ Ale ne ,","děkuji",". To nebude nutné . Mám vše , co je","written","m","i","i","written","m"
"Hukot času","na západ jako rukopisy básníků a romanopisců . Ano ,","děkuji","mnohokrát , skvělý nápad . Jeho novou hudbu zakazují v","written","m","i","i","written","m"
"Když jedné zimní noci cestující","ne , nic se neděje , zavolám znovu . Mockrát","děkuju",". “ Stačí , můžeš zavěsit . Ale Lotarie tě","written","m","u","u","written","m"
"Problém tří těles","za ní zítra po práci . “ „ Předem vám","děkuju",". Já teď zkrátka nedokážu mluvit o ničem , co","written","m","u","u","written","m"
"Problém tří těles",". “ Wang podal detektivovi ruku . „ I já","děkuju",". “ Ting popadl jeho druhou ruku . „ Vraťme","written","m","u","u","written","m"
"Běsi, co mě sužují","hlasem řekne : „ Ale , ale , ale …","děkuju",", broučku . “ A trochu stydlivě dá děvčátku polibek","written","m","u","u","written","m"
